,Field,Dataset,Product,Obj__Id,Moisture__,Yld_Vol_Dr
6944,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6944,30.5,206.3347
6945,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6945,30.1,212.951
6946,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6946,28.9,219.9013
6947,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6947,29.4,227.8782
6948,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6948,30.1,226.4946
6949,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6949,30.9,217.6303
6950,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6950,29.7,211.9056
6951,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6951,28.8,231.9256
6952,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6952,28.9,221.2494
6953,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6953,28.9,235.3433
6954,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6954,28.7,231.1383
6955,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6955,30.1,229.6668
6956,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6956,29.4,219.2006
6957,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6957,29.8,210.1728
6958,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6958,29,229.7391
6959,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6959,29.7,207.3994
6960,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6960,31.1,216.2087
6961,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6961,30.3,212.4206
6962,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6962,29.3,221.8159
6963,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6963,30.1,227.7148
6964,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6964,29.1,238.1869
6965,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6965,29.7,225.2082
6966,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6966,31.1,207.7272
6967,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6967,31.3,210.9942
6968,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6968,29.8,202.4253
6969,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6969,29.4,212.6725
6970,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6970,28.6,207.4596
6971,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6971,29.2,200.9625
6972,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6972,30.8,187.9821
6973,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6973,31.7,172.3821
6974,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6974,30.3,166.0588
6975,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6975,29.8,137.8397
6976,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6976,29.9,161.6658
6977,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6977,31.2,142.9102
6978,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6978,31.8,151.1547
6979,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6979,30,144.8064
6980,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6980,29.4,142.424
6981,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6981,30.3,156.8608
6982,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6982,31.4,161.7038
6983,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6983,31,155.1251
6984,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6984,29,165.5405
6985,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6985,28.3,161.6731
6986,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6986,29.5,100.4775
6987,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6987,31.1,33.3243
6988,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6988,31.8,10.3154
6989,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6989,32.4,14.3629
6990,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6990,29.6,18.7864
6991,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6991,29.4,32.9216
6992,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6992,30.8,73.1185
6993,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6993,31,61.1318
6994,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6994,29.7,92.728
6995,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6995,30.4,91.0809
6996,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6996,31.7,120.7394
6997,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6997,31.8,131.8253
6998,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6998,30.6,130.6185
6999,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,6999,30.2,151.7641
7000,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7000,31.4,150.9633
7001,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7001,32.5,156.2793
7002,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7002,31.2,148.0542
7003,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7003,30.4,168.6801
7004,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7004,30.7,157.5827
7005,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7005,31.5,154.8446
7006,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7006,32.6,135.3358
7007,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7007,33,122.0496
7008,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7008,31.1,122.096
7009,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7009,31.3,97.5299
7010,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7010,32.3,93.8244
7011,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7011,33.2,92.3262
7012,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7012,33.7,116.9032
7013,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7013,31.4,137.6779
7014,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7014,31.4,137.5915
7015,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7015,31.4,135.6332
7016,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7016,29.8,100.4369
7017,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7017,29.8,88.2139
7018,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7018,29.8,87.5063
7019,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7019,31.4,34.8242
7020,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7020,31.4,34.8242
7021,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7021,31.4,40.6282
7022,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7022,31.4,40.4457
7023,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7023,32.4,11.3086
7024,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7024,32.4,11.2663
7025,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7025,35.2,62.9603
7026,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7026,35.2,77.2651
7027,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7027,35.3,225.8884
7028,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7028,35.3,169.4163
7029,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7029,35.3,135.533
7030,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7030,35.3,169.4163
7031,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7031,35.3,109.8639
7032,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7032,32.1,140.3163
7033,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7033,32.1,123.182
7034,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7034,32.1,145.7974
7035,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7035,30.4,143.2071
7036,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7036,29.5,155.4852
7037,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7037,31,165.4965
7038,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7038,31.6,153.0014
7039,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7039,31.4,186.1937
7040,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7040,28.4,233.8611
7041,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7041,29,198.9886
7042,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7042,30.5,208.2221
7043,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7043,31.2,179.7009
7044,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7044,29.3,183.4627
7045,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7045,28.2,188.9956
7046,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7046,28.4,195.5166
7047,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7047,28.4,195.5166
7048,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7048,28.4,190.3983
7049,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7049,30.9,199.4252
7050,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7050,31.4,190.4881
7051,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7051,29.7,211.8674
7052,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7052,29.3,197.398
7053,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7053,30.7,200.0136
7054,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7054,31.4,190.4075
7055,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7055,29.3,212.2278
7056,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7056,29,195.319
7057,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7057,30.6,192.3576
7058,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7058,31.4,210.7484
7059,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7059,29.4,185.1108
7060,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7060,28.9,190.9313
7061,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7061,29.4,170.1202
7062,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7062,30.4,153.6014
7063,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7063,28.4,145.586
7064,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7064,29.5,90.4128
7065,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7065,31.1,74.687
7066,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7066,31.7,42.9627
7067,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7067,30.3,45.3878
7068,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7068,30,29.0954
7069,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7069,31.3,54.6072
7070,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7070,32,44.4247
7071,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7071,32.4,68.6855
7072,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7072,30.9,75.2087
7073,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7073,29.1,84.2197
7074,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7074,31,120.5734
7075,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7075,32.2,110.3218
7076,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7076,31.6,123.5919
7077,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7077,29,125.3221
7078,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7078,29.6,160.2566
7079,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7079,31.2,143.768
7080,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7080,30.1,164.9897
7081,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7081,27.7,172.0551
7082,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7082,28.4,157.3174
7083,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7083,30.7,154.9201
7084,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7084,31.4,163.7531
7085,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7085,30,178.3735
7086,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7086,28.7,163.366
7087,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7087,29.3,190.8406
7088,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7088,30.6,186.7955
7089,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7089,30.4,196.0778
7090,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7090,28.4,196.5098
7091,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7091,29,176.8982
7092,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7092,30.7,196.0312
7093,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7093,30.8,178.3229
7094,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7094,28.6,203.7955
7095,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7095,27.9,187.3744
7096,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7096,29.6,223.3383
7097,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7097,30.7,198.1813
7098,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7098,30.6,197.425
7099,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7099,28.1,201.0985
7100,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7100,28.1,214.5777
7101,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7101,28.9,222.5449
7102,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7102,30.3,188.7085
7103,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7103,30.7,222.1889
7104,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7104,28.9,206.4738
7105,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7105,28.5,246.0621
7106,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7106,28.6,253.6256
7107,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7107,30.5,256.4672
7108,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7108,31.1,246.494
7109,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7109,29.1,256.4478
7110,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7110,27.9,261.9925
7111,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7111,27.8,243.7868
7112,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7112,30.2,233.7223
7113,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7113,31.1,211.8704
7114,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7114,29.3,235.8551
7115,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7115,28.7,227.804
7116,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7116,28.1,249.9966
7117,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7117,28.1,247.6031
7118,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7118,30.2,253.3007
7119,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7119,30.2,252.2136
7120,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7120,30.2,253.3007
7121,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7121,30.2,251.494
7122,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7122,31.2,242.0148
7123,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7123,30.8,239.7975
7124,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7124,28.7,236.1487
7125,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7125,28.7,235.8849
7126,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7126,28.7,233.6011
7127,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7127,28.6,230.0139
7128,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7128,30.1,216.4483
7129,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7129,30.1,216.5693
7130,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7130,30.1,216.2672
7131,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7131,31.2,223.8227
7132,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7132,29.6,228.214
7133,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7133,28.6,229.3885
7134,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7134,29.3,227.6585
7135,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7135,30.9,204.6791
7136,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7136,30.7,215.5876
7137,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7137,28.9,238.5999
7138,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7138,27.7,246.4409
7139,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7139,29.5,232.2941
7140,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7140,30.5,250.0538
7141,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7141,29,234.4802
7142,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7142,28.1,242.5046
7143,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7143,28.5,246.9961
7144,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7144,30.3,230.0756
7145,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7145,29.3,240.7777
7146,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7146,27.8,234.3085
7147,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7147,27.2,246.2883
7148,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7148,28.7,212.1941
7149,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7149,29.9,218.5373
7150,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7150,28,196.1937
7151,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7151,26.9,211.7811
7152,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7152,28.9,217.7918
7153,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7153,30.4,200.4766
7154,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7154,30.4,178.4033
7155,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7155,27,174.1559
7156,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7156,26.5,204.2752
7157,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7157,27.8,177.1983
7158,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7158,29.3,187.2475
7159,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7159,27.5,189.9054
7160,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7160,26.2,209.1282
7161,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7161,27.6,214.0672
7162,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7162,28.7,194.9411
7163,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7163,27.9,181.8646
7164,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7164,26.7,195.1283
7165,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7165,27.7,204.1214
7166,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7166,29.4,197.8569
7167,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7167,30,198.9866
7168,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7168,27.8,213.2743
7169,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7169,30.3,205.7148
7170,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7170,31,217.4167
7171,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7171,30,201.3862
7172,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7172,28.9,226.6197
7173,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7173,29.5,232.1564
7174,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7174,30.8,255.8405
7175,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7175,30.4,250.4638
7176,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7176,28.8,253.0895
7177,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7177,29.6,238.8898
7178,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7178,31,239.2798
7179,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7179,31.5,243.8022
7180,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7180,30.8,234.6664
7181,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7181,30.8,234.6664
7182,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7182,28.9,266.9548
7183,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7183,28.9,268.1006
7184,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7184,28.9,267.8706
7185,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7185,28.9,268.1006
7186,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7186,30.5,254.4596
7187,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7187,30.5,253.523
7188,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7188,30.5,251.2112
7189,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7189,31.7,276.9351
7190,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7190,31.7,278.1339
7191,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7191,31.7,276.9351
7192,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7192,31.7,271.6657
7193,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7193,32,254.3222
7194,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7194,32,253.6958
7195,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7195,32,244.2216
7196,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7196,30.3,261.2984
7197,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7197,29.4,268.2426
7198,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7198,29.4,267.8588
7199,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7199,29.4,266.7141
7200,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7200,30.2,254.9132
7201,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7201,31.7,248.5188
7202,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7202,32,231.6542
7203,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7203,30.5,248.6096
7204,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7204,29.1,224.3556
7205,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7205,30.3,232.1564
7206,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7206,31.3,220.7732
7207,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7207,31.9,220.2481
7208,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7208,29.8,238.2428
7209,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7209,29.5,240.3486
7210,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7210,29.8,226.3332
7211,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7211,31,215.1744
7212,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7212,31,212.5546
7213,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7213,29.4,202.827
7214,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7214,29.7,219.4921
7215,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7215,31,203.3679
7216,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7216,32.2,213.5152
7217,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7217,30.8,217.8131
7218,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7218,29.5,231.667
7219,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7219,30.8,261.4983
7220,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7220,31.7,274.425
7221,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7221,31.2,288.7386
7222,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7222,30,270.7474
7223,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,7223,29.4,294.0031
